control_total_return,control_mean_trade_return
-0.2551654464624985,-0.005414228025113928
0.5922932277815001,0.011683014472511105
-0.299606503083918,-0.007006525830455584
-0.1555725837404185,-0.002999206016645846
0.12366030212842949,0.003876625769266441
-0.05499615107459088,0.00019090174034639218
0.047418908382614644,0.001925799478176107
0.2624581870288831,0.00837170381671594
0.16291833737549322,0.005028721350452997
-0.18681002986945994,-0.003776848321215679
-0.3508942482094828,-0.009476514092534086
-0.3033383905349504,-0.007275027846995311
0.1699632943792455,0.004637972667753835
-0.4873649829861595,-0.014247522754959928
-0.3009471474630895,-0.006977515118926065
-0.2540600609632637,-0.004834260478098492
-0.10020103094912214,-0.0012693192806137385
-0.32966315222832454,-0.008108911881233246
-0.47333257288392505,-0.013665605936333619
-0.17681687200386853,-0.0032954358389157266
-0.13186192458655877,-0.0025993442936989406
-0.2339813126437552,-0.003998344184024441
0.021596472025083413,0.002096285583510539
0.23198160028365078,0.005643775954842942
-0.2747848475597744,-0.006059769821077818
0.02269377524142624,0.0023706810837558143
-0.2905073861692621,-0.006923476727997546
-0.2573581163429107,-0.0062222267402159805
-0.340642965134592,-0.008745784456851438
0.07730244520536855,0.0033683106460021166
-0.19501829761063638,-0.003629496084513432
0.2242392046989845,0.006620995005994177
-0.5087854666043731,-0.015674279489152277
-0.2547344866948592,-0.00573745647914906
-0.19074964599562494,-0.004252674730072912
-0.23991975585129044,-0.004116124509468134
0.029340696482512474,0.0014743446434461785
0.432853968738639,0.00943530081323302
-0.22747365411193476,-0.0047121643409708276
-0.269542037509362,-0.0062446309561436245
0.7208322610239997,0.01416110664983765
-0.059849095282918596,-0.00042076270936279385
-0.2915909139592179,-0.007048431264607366
-0.07426051496874053,-0.0001752521197916399
0.27662693724570153,0.007793078529498735
0.2975239268034031,0.006817364825052167
0.590100172382495,0.011703234013566936
0.23807705264341905,0.00586109075266616
-0.06344885358853547,0.0005958832733951281
-0.09721123267971055,-0.0012175423906793388
-0.08819066073865478,-0.0012109860010780689
0.07537119498253708,0.004008901244125677
0.07714679874087205,0.0026626191580685393
0.45030934153521684,0.009938292032715025
-0.32436397514653437,-0.008147139829706761
-0.37249207015842023,-0.009667915751524465
-0.3022160843362166,-0.007574660223250054
0.12499138560372147,0.003733458543904386
-0.5084335271761253,-0.015799662372603173
-0.3389601884164265,-0.008729752730837202
-0.4357247163817811,-0.012202400934561665
-0.3526641837655088,-0.008957070710539979
-0.03441678580916119,-8.449006593975612e-05
0.07859934500222154,0.0037222973386821312
0.37225752108201604,0.009497437144826508
0.15770662218612297,0.004722336677506752
0.041951330124123,0.0020536061463831863
-0.41755146313876834,-0.008999961372325421
-0.1577968823946545,-0.0030180050943514076
-0.2850363375580145,-0.006860994942539
-0.5524431382001855,-0.016772598195342246
-0.46114747859442173,-0.013491837091284495
-0.3689328118644922,-0.009193156956286851
-0.32693901257774804,-0.007417294375583647
-0.17493925430704105,-0.0031082778748375782
-0.102856391848958,-0.001582242959857029
-0.22246372018022353,-0.005137750509658102
-0.4532307440893292,-0.012861764897946068
-0.3575834707987945,-0.00887943358757428
-0.4976188819179742,-0.015028253758691266
-0.19313755581038927,-0.004101634083604865
0.40338603619717883,0.009464165215028261
-0.19864569540066634,-0.004056969227137745
-0.43922652439400056,-0.012292578981605984
-0.2693458558665903,-0.005846329123141159
-0.0635319809579824,-0.00100462084217868
0.352061930025128,0.009871100950601105
-0.244919919784243,-0.005679652817436895
-0.3391052479595912,-0.008360907535343343
-0.16998699343629575,-0.0036410671423847134
-0.21444519728755163,-0.004724595876948533
-0.30197382042742116,-0.0074101214908284035
0.44920486081488886,0.009842873735116806
-0.34178754087485197,-0.007149886397035351
-0.1758209043843213,-0.0034252479431090515
-0.24199628920697625,-0.005547763596384439
0.056958161019184494,0.002346951361089404
-0.20686593283853538,-0.0040460532676865205
-0.5342071964039096,-0.016293958212073825
0.1827291755768099,0.004667265745415222
0.06793821489709373,0.0024439583528989605
